104000.jpg,0.003556,0.002492,1.6e-05,0.001828,0.006252,0.0,0.003648,0.015516,8e-06,0.0,0.0,0.0,0.003896,0.0,0.00754,0.04068,0.002416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001732,0.0,0.0,0.0,0.018376,0.0,0.049248,0.027904,2.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007016,0.0,0.0,0.0,0.083468,0.0,0.032472,0.008836,0.006636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071568,0.0,0.0,0.0,0.04568,0.0,0.005948,0.001888,1.2e-05,0.001684,0.0,0.006644,0.0,0.0,0.0,0.061236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00932,0.003516,0.016468,0.0,0.072396,0.0,0.0,0.0,0.03822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001908,0.007164,0.045864,0.0,0.028768,0.0,0.0,0.0,0.005712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003776,0.043072,0.02724,0.0,0.007648,0.0,0.0,0.0,0.001804,0.029548,0.008116,0.0,0.008996,0.005952,0.00214,0.00404,0.018808
104001.jpg,0.002056,0.004052,1.2e-05,0.00222,0.002096,0.0,0.001344,0.011212,4e-06,0.0,0.0,0.0,0.0015,0.0,0.004656,0.05494,0.004264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00228,0.0,0.0,0.0,0.011176,0.0,0.057908,0.050908,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005876,0.0,0.0,0.0,0.042704,0.0,0.029108,0.009548,0.002068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433,0.0,0.0,0.0,0.040008,0.0,0.011056,0.010204,4e-06,0.002356,0.0,0.00554,0.0,0.0,0.0,0.046312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003676,0.001404,0.010172,0.0,0.041732,0.0,0.0,0.0,0.03228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005876,0.004496,0.050236,0.0,0.02568,0.0,0.0,0.0,0.008472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006008,0.05694,0.049548,0.0,0.007584,0.0,0.0,0.0,0.006028,0.029168,0.008692,0.0,0.004144,0.010996,0.008288,0.006844,0.079144
104002.jpg,0.002956,0.002148,1.2e-05,0.00154,0.005904,0.0,0.00296,0.013764,1.2e-05,0.0,0.0,0.0,0.00312,0.0,0.00588,0.036964,0.002072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001724,0.0,0.0,0.0,0.013768,0.0,0.037548,0.028592,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005416,0.0,0.0,0.0,0.062704,0.0,0.028892,0.009024,0.005808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062608,0.0,0.0,0.0,0.054684,0.0,0.008364,0.006312,4e-06,0.001532,0.0,0.005624,0.0,0.0,0.0,0.063168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009552,0.002792,0.014032,0.0,0.062572,0.0,0.0,0.0,0.049352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004888,0.00638,0.03826,0.0,0.028912,0.0,0.0,0.0,0.007144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003792,0.042292,0.030772,0.0,0.008956,0.0,0.0,0.0,0.004512,0.02884,0.009672,0.0,0.009408,0.008468,0.005868,0.004128,0.053932
104003.jpg,0.001772,0.001244,1.6e-05,0.001,0.00348,0.0,0.002076,0.01056,1.2e-05,0.0,0.0,0.0,0.001808,0.0,0.00472,0.053324,0.001116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000844,0.0,0.0,0.0,0.009256,0.0,0.038232,0.039352,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004204,0.0,0.0,0.0,0.050628,0.0,0.025244,0.007976,0.003716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061956,0.0,0.0,0.0,0.05874,0.0,0.008196,0.00588,2.4e-05,0.000932,0.0,0.00442,0.0,0.0,0.0,0.064408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00582,0.00228,0.009984,0.0,0.057692,0.0,0.0,0.0,0.063412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006668,0.005232,0.037724,0.0,0.027096,0.0,0.0,0.0,0.008876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002692,0.056992,0.040188,0.0,0.00942,0.0,0.0,0.0,0.006728,0.030188,0.009756,0.0,0.006508,0.009336,0.007316,0.002576,0.043504
104004.jpg,0.002776,0.002176,8e-06,0.001736,0.005848,0.0,0.002736,0.012996,8e-06,0.0,0.0,0.0,0.002952,0.0,0.00562,0.03882,0.002504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001728,0.0,0.0,0.0,0.014924,0.0,0.046236,0.037572,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006048,0.0,0.0,0.0,0.071392,0.0,0.031808,0.010092,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064856,0.0,0.0,0.0,0.048052,0.0,0.008128,0.004924,2e-05,0.0015,0.0,0.005712,0.0,0.0,0.0,0.061008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00826,0.002912,0.012948,0.0,0.066752,0.0,0.0,0.0,0.039888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004564,0.005448,0.041348,0.0,0.027348,0.0,0.0,0.0,0.007012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004624,0.043172,0.035388,0.0,0.008724,0.0,0.0,0.0,0.004224,0.028552,0.01022,0.0,0.00884,0.00802,0.005008,0.004836,0.034476
104005.jpg,0.003604,0.009096,1.6e-05,0.00412,0.001552,0.0,0.001132,0.015836,1.2e-05,0.0,0.0,0.0,0.001456,0.0,0.007456,0.081976,0.009864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004256,0.0,0.0,0.0,0.015724,0.0,0.091024,0.050284,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00522,0.0,0.0,0.0,0.031904,0.0,0.028784,0.005628,0.001684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02988,0.0,0.0,0.0,0.018752,0.0,0.00848,0.00192,4e-06,0.004072,0.0,0.005144,0.0,0.0,0.0,0.030844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002616,0.001332,0.015904,0.0,0.03144,0.0,0.0,0.0,0.02074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007284,0.083968,0.0,0.028976,0.0,0.0,0.0,0.008796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012056,0.08686,0.04884,0.0,0.005344,0.0,0.0,0.0,0.002072,0.026512,0.005304,0.0,0.002888,0.008456,0.001808,0.0124,0.019068
104006.jpg,0.001844,0.003552,8e-06,0.002308,0.001052,0.0,0.000832,0.009292,1.2e-05,0.0,0.0,0.0,0.0008,0.0,0.004996,0.053012,0.003612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002024,0.0,0.0,0.0,0.00936,0.0,0.05104,0.0847,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003024,0.0,0.0,0.0,0.02194,0.0,0.022372,0.017172,0.001072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02134,0.0,0.0,0.0,0.025496,0.0,0.010152,0.023392,4e-06,0.002248,0.0,0.003724,0.0,0.0,0.0,0.024916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003252,0.00072,0.009604,0.0,0.024616,0.0,0.0,0.0,0.01992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015852,0.003484,0.044856,0.0,0.02092,0.0,0.0,0.0,0.00768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006012,0.052672,0.068936,0.0,0.008308,0.0,0.0,0.0,0.007436,0.02232,0.011988,0.0,0.002392,0.00896,0.011748,0.00622,0.15216
104007.jpg,0.001364,0.000692,4e-06,0.000532,0.00344,0.0,0.00158,0.006336,1.6e-05,0.0,0.0,0.0,0.001436,0.0,0.002332,0.01244,0.000676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000556,0.0,0.0,0.0,0.006988,0.0,0.01442,0.01248,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252,0.0,0.0,0.0,0.044728,0.0,0.017912,0.007404,0.003576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048932,0.0,0.0,0.0,0.095148,0.0,0.015368,0.018508,8e-06,0.000516,0.0,0.00244,0.0,0.0,0.0,0.047748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005956,0.001536,0.006068,0.0,0.033604,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00956,0.0025,0.013828,0.0,0.013656,0.0,0.0,0.0,0.008308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001428,0.018032,0.014588,0.0,0.006536,0.0,0.0,0.0,0.008832,0.019768,0.00778,0.0,0.006352,0.009796,0.012492,0.001732,0.293476
104008.jpg,0.002976,0.00178,1.6e-05,0.001284,0.006492,0.0,0.003348,0.013852,1.6e-05,0.0,0.0,0.0,0.003672,0.0,0.005944,0.035752,0.001752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001448,0.0,0.0,0.0,0.0159,0.0,0.042496,0.02388,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006516,0.0,0.0,0.0,0.088128,0.0,0.030196,0.008004,0.007124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076036,0.0,0.0,0.0,0.050076,0.0,0.00578,0.002368,2e-05,0.001128,0.0,0.00646,0.0,0.0,0.0,0.069352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.003756,0.01604,0.0,0.085208,0.0,0.0,0.0,0.048252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002548,0.00602,0.03998,0.0,0.03122,0.0,0.0,0.0,0.005752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003112,0.034788,0.02532,0.0,0.008992,0.0,0.0,0.0,0.002468,0.02666,0.00892,0.0,0.008932,0.00578,0.00256,0.002924,0.021908
104009.jpg,0.00258,0.001944,1.2e-05,0.001268,0.004428,0.0,0.0029,0.012624,1.2e-05,0.0,0.0,0.0,0.002832,0.0,0.005636,0.040176,0.00186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00124,0.0,0.0,0.0,0.012916,0.0,0.034464,0.0374,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005972,0.0,0.0,0.0,0.066516,0.0,0.028492,0.010644,0.004656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06946,0.0,0.0,0.0,0.053292,0.0,0.007408,0.00488,4e-06,0.001504,0.0,0.005588,0.0,0.0,0.0,0.063236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007712,0.00286,0.01198,0.0,0.06104,0.0,0.0,0.0,0.05446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00662,0.005164,0.037056,0.0,0.03008,0.0,0.0,0.0,0.008088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00356,0.036848,0.035356,0.0,0.010376,0.0,0.0,0.0,0.005516,0.029496,0.009792,0.0,0.007956,0.007244,0.004632,0.003484,0.038832
